"symbol","nimi","sektor","hind","tootlus","kogus","kasum_aktsia_kohta","dividend_aktsia_kohta"
"OKE","Oneok","Energy",62.89,1.3210887,2648484,3.195,3.74
"OMC","Omnicom Group","Communication Services",76.74,-1.2100959,1759672,6.42,2.75
"ORCL","Oracle","Information Technology",82.11,0.20746663,5200982,3.543,1.2
"ORLY","O'Reilly Automotive","Consumer Discretionary",646.43,-2.127239,493194,28.779,0
"OTIS","Otis Worldwide","Industrials",82.44,0.7208357,3396037,2.89,0.92
"OXY","Occidental Petroleum","Energy",40.8,1.9999981,23447360,-1.212,0.04
"PAYC","Paycom","Information Technology",325.76,3.5210426,394234,2.95,0
"PAYX","Paychex","Information Technology",119.91,0.8833948,1781087,3.52,2.6
"PBCT","People's United Financial","Financials",20.59,3.2597773,4099350,1.39,0.728
"PCAR","Paccar","Industrials",94.53,-0.32686374,1271760,5.32,1.34
"PEAK","Healthpeak Properties","Real Estate",33.02,-2.8823516,5461022,1.145,1.27
"PEG","PSEG","Utilities",66.64,-0.6707363,1627448,-1.315,2.02
"PENN","Penn National Gaming","Consumer Discretionary",44.99,-0.75005543,6278582,2.48,0
"PEP","PepsiCo","Consumer Staples",172.49,-1.6422364,4184754,5.87,4.195
"PFE","Pfizer","Health Care",53,-0.7118791,24158257,3.501,1.55
"PFG","Principal Financial Group","Financials",74.77,2.8473175,1374401,6.22,2.36
"PG","Procter & Gamble","Consumer Staples",161.53,-1.5901065,6941538,5.653,3.4
"PGR","Progressive Corporation","Financials",109.07,-0.57429105,1851775,5.66,1.9
"PH","Parker-Hannifin","Industrials",302.97,-2.7570922,1134684,13.878,3.97
"PHM","PulteGroup","Consumer Discretionary",48.74,-7.75927,4840212,7.43,0.56
"PKG","Packaging Corporation of America","Materials",146.67,-1.0190272,588951,8.83,4
"PKI","PerkinElmer","Health Care",182.95,-2.6551056,982898,7.989,0.28
"PLD","Prologis","Real Estate",153.49,-1.8857051,1658516,3.943,2.52
"PM","Philip Morris International","Consumer Staples",103.59,-0.2119268,4513642,5.74,4.85
"PNC","PNC Financial Services","Financials",210.35,1.1249515,1933839,12.7,4.8
"PNR","Pentair","Industrials",59.81,-2.4306653,1146341,3.302,0.8
"PNW","Pinnacle West Capital","Utilities",70.33,-0.41064984,734506,5.043,3.32
"POOL","Pool Corporation","Consumer Discretionary",448.62,-2.0587256,370248,14.753,2.76
"PPG","PPG Industries","Materials",152.99,-2.392497,1266062,6.009,2.26
"PPL","PPL","Utilities",29.41,-0.909705,3076220,-1.724,1.66
"PRU","Prudential Financial","Financials",118.34,4.365462,2895664,20.383,0
"PSA","Public Storage","Real Estate",362.85,-1.2196065,709907,8.371,8
"PSX","Phillips 66","Energy",88.84,1.8573666,2910203,2.97,3.62
"PTC","PTC","Information Technology",115.76,1.8745092,493792,4.213,0
"PVH","PVH","Consumer Discretionary",96.39,0.6999563,1307672,6.999,0
"PWR","Quanta Services","Industrials",99.95,-1.4979839,825402,3.809,0.24
"PXD","Pioneer Natural Resources","Energy",227.85,2.2849758,2314949,6.28,2.23
"PYPL","PayPal","Information Technology",126.08,1.4320183,32973995,3.52,0
"QCOM","Qualcomm","Information Technology",179.47,0.20658576,15647216,8.726,2.69
"QRVO","Qorvo","Information Technology",131.45,2.1208792,2026093,9.891,0
"RCL","Royal Caribbean Group","Consumer Discretionary",75.58,-4.7631035,7955107,-21.576,0
"RE","Everest","Financials",285.99,0.26293647,286954,25.297,6.2
"REG","Regency Centers","Real Estate",70.25,-1.2371676,677831,1.94,2.38
"REGN","Regeneron Pharmaceuticals","Health Care",622.96,0.36572516,1205844,76.515,0
"RF","Regions Financial Corporation","Financials",24.25,2.8413913,6909374,2.49,0.65
"RHI","Robert Half International","Industrials",118.36,1.9817363,1091312,5.36,1.52
"RJF","Raymond James Financial","Financials",110.96,2.6931937,943056,7.249,1.12
"RL","Ralph Lauren Corporation","Consumer Discretionary",118.63,0.80727136,1427225,6.716,2.062
"RMD","ResMed","Health Care",239.01,0.84384626,502242,3.554,1.65
"ROK","Rockwell Automation","Industrials",280.68,-1.4189409,739515,8.57,4.33
"ROL","Rollins","Industrials",30.45,-0.8789016,2383904,0.71,0.34
"ROP","Roper Technologies","Industrials",447.95,-2.92766,477785,10.826,2.308
"ROST","Ross Stores","Consumer Discretionary",94.16,-0.23309344,3617815,4.465,1.14
"RSG","Republic Services","Industrials",126.46,-0.4878838,900302,3.79,1.735
"RTX","Raytheon Technologies","Industrials",93.01,0.21549897,6167798,2.558,2.005
"SBAC","SBA Communications","Real Estate",321.55,-0.04663488,743025,2.606,2.32
"SBNY","Signature Bank","Financials",320.87,3.2466683,867745,15.03,2.24
"SBUX","Starbucks","Consumer Discretionary",95,-0.9797815,7348262,3.701,1.88
"SCHW","Charles Schwab","Financials",91.9,3.3862102,8544624,2.83,0.72
"SEDG","SolarEdge","Information Technology",238.26,3.0536323,606224,2.666,0
"SEE","Sealed Air","Materials",64.36,-3.6815312,1284187,3.037,0.72
"SHW","Sherwin-Williams","Materials",281.73,-2.119298,1440301,6.98,2.2
"SIVB","SVB Financial","Financials",613.31,2.046553,526679,31.25,0
"SJM","JM Smucker","Consumer Staples",136.87,-2.500363,572452,7.008,3.78
"SLB","Schlumberger","Energy",38.51,-0.18145025,19672394,1.32,0.5
"SNA","Snap-on","Industrials",213.7,-1.3980523,374497,14.92,0
"SNPS","Synopsys","Information Technology",308.89,1.7725955,764768,4.81,0
"SO","Southern Company","Utilities",68.69,-0.8086608,5704503,2.801,2.6
"SPG","Simon Property Group","Real Estate",145.18,-0.26106408,1897590,6.177,5.5
"SPGI","S&P Global","Financials",414.39,0.30013815,1266017,11.599,2.98
"SRE","Sempra Energy","Utilities",136.27,-0.5473653,1006914,3.486,4.34
"STE","Steris","Health Care",225.94,-1.0337279,447692,2.75,1.63
"STT","State Street Corporation","Financials",98.89,1.8539531,2229413,7.19,2.18
"STX","Seagate Technology","Information Technology",108.72,0.5084618,1297367,7.935,2.71
"STZ","Constellation Brands","Consumer Staples",237.33,-0.22281963,722738,-0.278,3.03
"SWK","Stanley Black & Decker","Industrials",166.47,-4.5251203,2105644,10.159,2.98
"SWKS","Skyworks Solutions","Information Technology",135.1,-2.4830282,4247090,8.319,1.56
"SYF","Synchrony Financial","Financials",42.5,0.591716,6613118,7.713,0
"SYK","Stryker Corporation","Health Care",250.95,0.07577063,763279,5.21,2.585
"SYY","Sysco","Consumer Staples",78.76,-0.5932112,1776582,1.332,1.84
"T","AT&T","Communication Services",24.08,-1.9543955,49451715,2.76,2.08
"TAP","Molson Coors","Consumer Staples",47.71,-2.2736597,1630460,-2.046,0.34
"TDG","TransDigm Group","Industrials",619.63,0.0500545,291675,10.394,0
"TDY","Teledyne Technologies","Industrials",417.71,-1.185184,168840,10.05,0
"TECH","Bio-Techne","Health Care",410.07,0.11474639,322242,5.143,1.28
"TEL","TE Connectivity","Information Technology",144.62,-0.46800268,1500023,7.358,1.98
"TER","Teradyne","Information Technology",114.01,1.9220468,1694769,5.56,0.4
"TFC","Truist Financial","Financials",63.98,1.0582817,8497382,4.47,1.86
"TFX","Teleflex","Health Care",313.29,0.7622524,223196,9.144,1.36
"TGT","Target","Consumer Discretionary",214.04,0.3845756,3657022,13.587,2.94
"TJX","TJX Companies","Consumer Discretionary",69.18,-0.9024456,4629292,2.167,1.04
"TMO","Thermo Fisher Scientific","Health Care",594.42,-0.085726015,1291267,19.46,1.04
"TMUS","T-Mobile US","Communication Services",120.94,0.13247529,7596748,2.41,0
"TPR","Tapestry","Consumer Discretionary",38.47,0.36524752,2270918,2.922,0.25
"TRMB","Trimble","Information Technology",70.47,-0.38167468,2253227,2.197,0
"TROW","T. Rowe Price","Financials",148.7,0.49334034,2079996,13.12,4.32
"TRV","The Travelers Companies","Financials",171.9,-0.0988048,1567123,14.49,3.49
"TSCO","Tractor Supply Company","Consumer Discretionary",216.93,-1.1528361,656071,8.61,2.08
"TSLA","Tesla","Consumer Discretionary",923.32,3.6111038,24541822,4.9,0
"TSN","Tyson Foods","Consumer Staples",88.29,-2.247563,2867205,8.34,1.78
"TT","Trane Technologies","Industrials",158.74,-1.757641,1925196,5.875,2.36
"TTWO","Take-Two Interactive","Communication Services",175,7.3487887,5601385,4.836,0
"TWTR","Twitter","Communication Services",36.94,7.1345677,22220306,-0.228,0
"TXN","Texas Instruments","Information Technology",171.42,-2.3748496,11408619,8.265,4.21
"TXT","Textron","Industrials",67.24,-1.2773495,686214,3.293,0.08
"TYL","Tyler Technologies","Information Technology",470.75,2.0286493,170239,3.825,0
"UA","Under Armour (Class C)","Consumer Discretionary",16.43,1.670795,3117979,0.945,0
"UAA","Under Armour (Class A)","Consumer Discretionary",19.57,2.033365,9549971,0.945,0
"UAL","United Airlines","Industrials",42.82,-0.60353327,8956941,-6.101,0
"UDR","UDR","Real Estate",57,-0.92125636,1008140,0.18,1.448
"UHS","Universal Health Services","Health Care",129.81,-1.2476223,399564,12.423,0.6
"ULTA","Ulta Beauty","Consumer Discretionary",365.73,0.26592863,556216,15.603,0
"UNH","UnitedHealth Group","Health Care",483.17,-1.1457282,3065997,18.08,5.6
"UNP","Union Pacific","Industrials",242.39,-0.8021308,2928139,9.95,4.29
"UPS","United Parcel Service","Industrials",224.79,-1.7053694,3552627,7.355,4.07
"URI","United Rentals","Industrials",312.29,-3.7419426,749283,19.04,0
"USB","U.S. Bancorp","Financials",59.7,0.92983806,5221101,5.1,1.76
"V","Visa","Information Technology",228.39,-1.3604535,9937656,6.036,1.39
"VFC","VF Corporation","Consumer Discretionary",63.12,-0.84825784,3127776,3.553,1.97
"VIAC","ViacomCBS","Communication Services",33.41,0.93656003,8339249,5.116,0.96
"VLO","Valero Energy","Energy",86.7,1.892115,3599600,2.27,3.92
"VMC","Vulcan Materials","Materials",184.04,-0.71213174,803546,4.85,1.45
"VNO","Vornado Realty Trust","Real Estate",40.55,-0.12315083,1278828,-0.627,2.12
"VRSK","Verisk Analytics","Industrials",197.75,0.4112915,885088,4.28,1.14
"VRSN","Verisign","Information Technology",218.43,-0.05491209,544288,5.425,0
"VRTX","Vertex Pharmaceuticals","Health Care",241.96,-0.7343562,1822502,9.01,0
"VTR","Ventas","Real Estate",50.03,-2.342379,2070312,0.529,1.8
"VTRS","Viatris","Health Care",15.13,0,6309181,-1.715,0.33
"VZ","Verizon Communications","Communication Services",53.31,-0.8923583,14487869,5.319,2.535
"WAB","Wabtec","Industrials",87.94,-1.1243534,740945,2.409,0.48
"WAT","Waters Corporation","Health Care",325.91,-0.8276789,275072,11.17,0
"WBA","Walgreens Boots Alliance","Consumer Staples",48.6,-1.818185,6438216,7.417,1.89
"WDC","Western Digital","Information Technology",51.81,-0.9179567,3369068,6.35,0
"WEC","WEC Energy Group","Utilities",94.64,-1.0972966,1534448,4.11,2.71
"WELL","Welltower","Real Estate",80.43,-2.815372,2078333,1.035,2.44
"WFC","Wells Fargo","Financials",56.33,2.1025987,30500507,4.95,0.6
"WHR","Whirlpool Corporation","Consumer Discretionary",202,-1.7605268,563977,28.36,5.45
"WM","Waste Management","Industrials",145.03,-0.95608413,1565409,4.29,2.3
"WMB","Williams Companies","Energy",30.58,0.89079666,9119857,0.82,1.63
"WMT","Walmart","Consumer Staples",139.33,-1.177391,6463601,2.84,2.19
"WRB","W. R. Berkley Corporation","Financials",89.76,0.9219695,935524,5.48,0.51
"WRK","WestRock","Materials",45.37,-1.6475224,2061940,3.13,0.88
"WST","West Pharmaceutical Services","Health Care",400.75,-0.34812728,172487,8.063,0.68
"WTW","Willis Towers Watson","Financials",237.86,1.506422,796481,17.654,0.71
"WY","Weyerhaeuser","Real Estate",40.49,-2.0087075,3161357,3.47,0.68
"WYNN","Wynn Resorts","Consumer Discretionary",85.5,1.5077723,2884370,-7.588,0
"XEL","Xcel Energy","Utilities",68.78,-0.99323803,2010650,2.96,1.83
"XLNX","Xilinx","Information Technology",209.02,3.229953,3193978,3.721,0.37
"XOM","ExxonMobil","Energy",81.41,2.171189,30295584,5.39,3.49
"XRAY","Dentsply Sirona","Health Care",52.3,-0.57034075,828897,1.902,0.42
"XYL","Xylem","Industrials",90.51,-1.2438619,2342052,2.35,1.12
"YUM","Yum! Brands","Consumer Discretionary",125.27,-0.06382276,1145856,5.178,2
"ZBH","Zimmer Biomet","Health Care",122.83,1.2863901,1712731,3.914,0.96
"ZBRA","Zebra Technologies","Information Technology",503.09,-1.0249835,394573,15.684,0
"ZION","Zions Bancorp","Financials",71.17,3.294625,1194780,6.79,1.44
"ZTS","Zoetis","Health Care",199.54,-0.6868429,1865811,4.149,0.95
